row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,scaffold_mode,label
windshield_sun_visor_006,windshield_sun_visor,Windshield sun visor,"A padded windshield visor with a roof hinge bracket, a side retaining clip, and a vanity-mirror cover in the panel face, plus a small ticket clip along the inner edge. The mirror cover is a real inset flap rather than a printed rectangle, and the ticket clip remains a separate part mounted on the visor edge. The visor rotates on its main roof hinge, swivels at the secondary pivot near the bracket, and the mirror cover rotates on a small hinge in the visor face. Vehicle cabin scale.",openai,gpt-5.4,high,150,,strict,visor mirror cover ticket clip
desktop_stapler_with_hinged_top_arm_001,desktop_stapler_with_hinged_top_arm,Desktop stapler with hinged top arm,"A compact half-strip desktop stapler with a weighted base, a curved top arm, and a front-loading staple tray inside the upper body. The base, top arm, and staple tray remain clearly separate supported parts rather than one fused shell. The top arm rotates on a rear horizontal hinge above the base and the staple tray slides prismatically out from the front of the upper body on its guide rails. Small office-tool scale.",openai,gpt-5.4,high,160,,strict,half strip stapler tray
desktop_stapler_with_hinged_top_arm_002,desktop_stapler_with_hinged_top_arm,Desktop stapler with hinged top arm,"A long-reach desktop stapler with an elongated base, a tall rear hinge tower, and a long top arm over a removable staple tray. The staple tray is carried inside the top assembly as a distinct guided part rather than disappearing into the arm shell. The top arm rotates on a rear horizontal hinge above the base and the staple tray slides prismatically along the upper rail for loading. Mailroom desk scale.",openai,gpt-5.4,high,160,,strict,long reach stapler tray
desktop_stapler_with_hinged_top_arm_003,desktop_stapler_with_hinged_top_arm,Desktop stapler with hinged top arm,"A low-profile desktop stapler with a flat metal base, a broad top arm, and a side-guided staple tray inside the upper body. The top arm, base, and tray all read as distinct parts with believable seams and supports. The top arm rotates on a rear horizontal hinge above the base and the staple tray slides prismatically within the upper body on its guide rails. Dense desk-accessory scale.",openai,gpt-5.4,high,160,,strict,low profile stapler tray
desktop_stapler_with_hinged_top_arm_004,desktop_stapler_with_hinged_top_arm,Desktop stapler with hinged top arm,"A desktop stapler with a heavy base, a rear-hinged staple magazine, a separate top arm carried on the back of the magazine, and a front loading tray section. The base, magazine, top arm, and tray remain visibly separate supported assemblies. The staple magazine rotates upward on a rear horizontal revolute hinge at the hinge tower, the top arm rotates on its own rear horizontal hinge at the back of the magazine, and the tray slides prismatically within the magazine body. Standard office-desk scale.",openai,gpt-5.4,high,160,,strict,rear hinged magazine stapler
desktop_stapler_with_hinged_top_arm_005,desktop_stapler_with_hinged_top_arm,Desktop stapler with hinged top arm,"A premium desktop stapler with a rectangular base, a tapered top arm, and a pull-out staple tray under the arm shell. The base supports the upper assembly visibly at the rear hinge instead of hiding the joint in a monolithic shell. The top arm pivots on a rear horizontal hinge above the base and the staple tray slides prismatically along the upper body for reloading. Office accessory scale.",openai,gpt-5.4,high,160,,strict,premium stapler pull tray
laptop_stand_with_articulated_height_adjustment_001,laptop_stand_with_articulated_height_adjustment,Laptop stand with articulated height adjustment,"A laptop stand with a low base frame, a single rigid top tray, and two telescoping side columns rising from the rear corners. The two columns are matched supports for the same tray and remain aligned with one another. Each column extends prismatically for height adjustment, and the tray tilts on a horizontal hinge along its rear edge. Desktop accessory scale.",openai,gpt-5.4,high,155,,strict,dual column laptop stand
laptop_stand_with_articulated_height_adjustment_002,laptop_stand_with_articulated_height_adjustment,Laptop stand with articulated height adjustment,"A cantilever laptop stand with a weighted base, a forward-offset telescoping column, and a rigid top tray with front retaining lips. The tray is carried on a small tilt head at the end of the column rather than sitting directly on the base. The column slides prismatically for height adjustment and the tray rotates on a horizontal hinge at the tilt head. Desktop workstation scale.",openai,gpt-5.4,high,155,,strict,cantilever laptop stand
laptop_stand_with_articulated_height_adjustment_003,laptop_stand_with_articulated_height_adjustment,Laptop stand with articulated height adjustment,"A folding laptop stand with a flat base plate, a Z-style support arm, and a vented top tray with front retaining lips. The support arm remains a real paired linkage under the tray rather than a floating stylized bracket. The two arm links rotate on their revolute joints and the tray tilts on a hinge at the top of the support arm. Small desk-accessory scale.",openai,gpt-5.4,high,155,,strict,z arm laptop stand
jet_engine_001,jet_engine,Jet Engine,"A turbofan jet engine nacelle on a short maintenance stand with a front fan stage, a central spinner, and a rear exhaust nozzle. The nacelle and stand stay clearly separate so the rotor remains visibly centered within the intake. The front fan rotor spins continuously about the main longitudinal axis and the thrust-reverser sleeve slides prismatically along the nacelle body. Display-stand engine scale.",openai,gpt-5.4,high,170,,strict,turbofan reverser sleeve
jet_engine_002,jet_engine,Jet Engine,A compact turbojet module on a service cradle with a visible compressor face and a short exhaust nozzle. The cradle supports the cylindrical engine body below the centerline rather than hiding it in a pedestal. The front compressor rotor rotates continuously on the main engine axis and the rear nozzle petals rotate on their hinge lines around the exhaust ring. Maintenance-bay engine scale.,openai,gpt-5.4,high,170,,strict,turbojet nozzle petals
jet_engine_003,jet_engine,Jet Engine,"A large turbofan engine with a cylindrical nacelle, a front fan assembly, and a variable exhaust nozzle at the rear. The nacelle keeps the fan, core, and nozzle clearly aligned on one centerline. The fan rotates continuously about the main longitudinal axis and the nozzle petals rotate on short pivots around the rear exhaust ring. Aircraft-engine display scale.",openai,gpt-5.4,high,170,,strict,large turbofan nozzle
simple_drying_rack_001,simple_drying_rack,Simple drying rack,"A fold-out drying rack with a central frame, two side wing frames, and a lower support frame carrying hanging rails. The wing frames and lower support frame remain clearly supported by real hinge links rather than floating off the center frame. Each wing frame rotates on its outer hinge line and the lower support frame folds on its own revolute joints beneath the central rack. Household laundry-rack scale.",openai,gpt-5.4,high,150,,strict,wing drying rack
simple_drying_rack_002,simple_drying_rack,Simple drying rack,"A simple accordion drying rack with an A-frame center, folding side sections, and horizontal drying bars spanning each section. The side sections stay aligned as matched supports for the same rack assembly. The side sections rotate on their hinge joints at the top of the center frame and the lower spreader links rotate on their own hinges near the feet. Household rack scale.",openai,gpt-5.4,high,150,,strict,accordion drying rack
