row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,label
g55c_1556_desktop_monitor_with_tilt_swivel_stand_2bdaec20,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A premium desktop monitor with a thin display shell, a broad stand column, and a heavy base plate, plus a small bank of menu buttons under the lower bezel. the stand head keeps enough depth for a real tilt and pivot assembly behind the screen, and the controls are separate parts instead of one fused panel. The screen housing tilts on a horizontal hinge at the stand head, rotates continuously about its central viewing axis for portrait mode, and the stand swivels continuously on a vertical axis at the base, and the menu buttons articulate independently as small prismatic push controls. Professional desk-monitor scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1557_radial_arm_with_sliding_carriage_d416a118,radial_arm_with_sliding_carriage,Radial arm with sliding carriage,"A radial positioning arm for a drill or inspection fixture. A central column supports a horizontal arm that can swing around the column, and a tool carriage slides along the arm to a small head plate. The arm is a revolute joint about the column axis, and the carriage is a prismatic joint along the arm axis.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1558_wheelie_bin_with_hinged_lid_0aa63c41,wheelie_bin_with_hinged_lid,Wheelie bin with hinged lid,"Build a precision professional Wheelie bin with hinged lid tuned for calibration and repeatable alignment. Use a wheeled bin shell with rear axle and full-width hinged lid with datum-friendly surfaces, index marks, adjustment features, and controlled gap language. Visual style can be minimal, but kinematics must be explicit. Lid swing and wheel rolling should both be clearly supported. Keep a fully connected mechanical stack with no free-floating parts. No floating parts.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1559_serial_elbow_arm_694cb86f,serial_elbow_arm,Serial elbow arm,"A trunnion-root elbow arm. A grounded pedestal supports an upper link, a forearm, and a plain end plate, with the shoulder hub visibly larger than the elbow hub. The shoulder and elbow are serial revolute joints about parallel supported axes.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1560_pushpull_plunger_chain_4d304349,pushpull_plunger_chain,Push-pull plunger chain,"A guide-plunger with output flap. A fixed guide block carries a sliding plunger rod, and the rod drives a small hinged paddle mounted at the housing front. The rod translates on a prismatic joint, and the paddle rotates on a carried revolute hinge.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1561_telescoping_mast_with_pan_head_3a665c15,telescoping_mast_with_pan_head,Telescoping mast with pan head,"A tower mast with pan cartridge. A fixed lower sleeve supports nested telescoping members, and the uppermost member supports a compact rotary cartridge. The telescoping members are serial vertical prismatic joints, and the cartridge yaws on a revolute joint about the shared centerline.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1562_toaster_oven_70818a0f,toaster_oven,Toaster oven,"A digital toaster oven with a front glass door, one side dial, and a row of four separate push buttons beside a small display. The door rotates downward on a lower front hinge, the side dial rotates continuously on its short shaft, and the four buttons depress independently as small prismatic controls. Countertop kitchen scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1563_vertical_slide_with_wrist_hinge_d145f3bd,vertical_slide_with_wrist_hinge,Vertical slide with wrist hinge,An under-slung lift-and-wrist assembly. A top support carries a hanging vertical carriage and a small hinged bracket below the carriage. The hanging carriage is a prismatic joint and the bracket is a revolute joint.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1564_fourjoint_revolute_chain_f0314c17,fourjoint_revolute_chain,Four-joint revolute chain,"A ladder-frame four-link hinge chain. A fixed base lug supports five bar-like members joined by evenly spaced hinge blocks, ending in a small output plate. The mechanism is a four-joint serial revolute chain in one plane.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1565_cantilever_articulated_arm_c8514c60,cantilever_articulated_arm,Cantilever articulated arm,"A boxed industrial cantilever arm. A reinforced root block carries two articulated arm links and a compact end plate, using clear clevis supports at each hinge. The mechanism uses three serial revolute joints carried by the root, the upper link, and the forelink.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1566_fingerlike_phalanx_chain_f41263e9,fingerlike_phalanx_chain,Finger-like phalanx chain,"An industrial finger module with a thick root knuckle, a tapered middle link, a short distal link, and a broad pad tip. The links should feel rigid and mechanical, built from side plates and pin barrels rather than organic shells. The root, middle, and distal joints are serial revolute joints bending in one plane.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1567_vacuum_cleaner_with_articulated_wand_5deacafc,vacuum_cleaner_with_articulated_wand,Vacuum cleaner with articulated wand,"A vacuum cleaner with an articulated wand. A main body connects to a rigid wand chain ending in a floor nozzle. Joints: the wand bends on one or two revolute elbows, and the floor nozzle pitches on a horizontal revolute hinge. Split the fixed root into two side plates or cheeks framing the first moving member.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1568_cctv_mast_with_pantilt_camera_head_d85a20d4,cctv_mast_with_pantilt_camera_head,CCTV mast with pan-tilt camera head,"A mobile security camera trailer mast with a rectangular wheeled base, a four-section telescoping post, and a pan-tilt head. Each mast section slides prismatically inside the one below. The camera pans on a continuous bearing and tilts on a revolute joint.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1569_branching_tree_with_three_independent_rotary_branches_610f0b09,branching_tree_with_three_independent_rotary_branches,Branching tree with three independent rotary branches,"A bridge-backed three-branch tooling tree. A rear frame and forward spine support three offset arms, giving each branch clear clearance from its neighbors and from the fixed support. The three branches articulate through independent revolute joints.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1570_floor_standing_drafting_table_d87c15df,floor_standing_drafting_table,Floor Standing Drafting Table,"A compact floor drafting table with a round base, a telescoping column, and a narrow drawing board with a lower storage shelf. The board rotates on a horizontal trunnion at the top yoke, the column slides prismatically inside the round pedestal, and the storage shelf drawer below the board translates prismatically on straight runners.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1571_chest_freezer_with_hinged_lid_5d28be5b,chest_freezer_with_hinged_lid,Chest freezer with hinged lid,"A deep-chest body bag freezer with a long narrow rectangular white body and a full-width lid hinged on two barrel revolute hinges at the rear edge, with a stainless hinged grab handle bar at the front lip on a revolute hinge.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1572_revoluteprismaticrevolute_chain_0a9865fa,revoluteprismaticrevolute_chain,Revolute-prismatic-revolute chain,"A hinge-slide-hinge chain. A grounded base support carries a sliding middle member, and the far end of that member carries a small rotating fork or tab. The root is a revolute joint, the middle member is prismatic, and the tip tab is a second revolute joint.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1573_tackle_box_with_simple_hinged_lid_9dd2e208,tackle_box_with_simple_hinged_lid,Tackle box with simple hinged lid,"A tackle box with a plain hinged lid. A rectangular box body supports one lid panel along the rear edge, with internal tray details kept fixed inside the body. Joints: the lid is a single revolute panel about a horizontal rear hinge axis. Add one fixed stop flange or secondary frame lip around the opening.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1574_standing_desk_with_synchronous_telescoping_legs_and_articulated_controls_684c4ec1,standing_desk_with_synchronous_telescoping_legs_and_articulated_controls,Standing desk with synchronous telescoping legs and articulated controls,"A drafting standing desk with a tilting work surface, two telescoping support legs, and a slim control strip below the front lip, plus a memory-control bank with three preset buttons and a small power button. the tilting top sits on a visible rear hinge beam above the lifting frame, and the control bank sits as a real pod beneath the front edge. The two leg stages slide prismatically inside their outer columns and the work surface rotates on a rear horizontal hinge, and the preset buttons and power button each depress independently as small prismatic push controls. Studio drafting-desk scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1575_tripodmounted_device_5db9259c,tripodmounted_device,Tripod-mounted device,"A projector-like device mounted on a tripod with three folding legs, a center column, and a tilt plate plus a side adjustment knob. The legs rotate on crown hinges, the center column slides prismatically, the head pans on a vertical joint, the top plate tilts on a horizontal hinge, and the side knob rotates continuously on its short shaft. Presentation stand scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1576_singleleaf_drawbridge_bd77dcd4,singleleaf_drawbridge,Single-leaf drawbridge,A single-leaf drawbridge. A fixed shore frame carries one bridge leaf on heavy side bearings. Joints: the bridge leaf is a single revolute panel about a horizontal shore-side axis. Make the lid or door short and deep relative to the body.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1577_office_chair_a827a9dc,office_chair,Office chair,"An executive office chair with padded arms, a high back, and flip-up armrests. The five-star wheeled base carries the seat on a central gas lift, the backrest mounts behind the seat, and each armrest is hinged at its rear bracket. The caster wheels rotate on their axles, the caster forks swivel on vertical pivots, the seat swivels about the gas column, the gas column slides vertically, the backrest reclines on a horizontal pivot, and the two armrests rotate upward on their hinge axes. Keep the gas column clipped into both the seat mechanism and the star base so the chair stays stacked on the pedestal during swivel and height adjustment.",openai,gpt-5.5-2026-04-23,high,100,,
